DrawObjectData_1.Matrix,DrawObjectData_1.NormleMatrix,DrawObjectData_1.EnitityID,DrawObjectData_1.MaterielID,DrawObjectData_1.Empty0,DrawObjectData_1.Empty1
"[2.5842, 0.0000, -0.9406, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.9406, 0.0000, 2.5842, 0.0000]
[27.5752, 13.2641, -13.1885, 1.0000]","[0.3417, -0.0000, -0.1244, -11.0629]
[-0.0000, 0.3636, -0.0000, -4.8233]
[0.1244, -0.0000, 0.3417, 1.0770]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.5842, 0.0000, -0.9406, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.9406, 0.0000, 2.5842, 0.0000]
[27.5752, 13.2641, -13.1885, 1.0000]","[0.3417, -0.0000, -0.1244, -11.0629]
[-0.0000, 0.3636, -0.0000, -4.8233]
[0.1244, -0.0000, 0.3417, 1.0770]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,1,-10,-11
"[2.5842, 0.0000, -0.9406, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.9406, 0.0000, 2.5842, 0.0000]
[27.5752, 13.2641, -13.1885, 1.0000]","[0.3417, -0.0000, -0.1244, -11.0629]
[-0.0000, 0.3636, -0.0000, -4.8233]
[0.1244, -0.0000, 0.3417, 1.0770]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,2,-10,-11
"[1.1622, 0.0000, -2.4923, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[2.4923, 0.0000, 1.1622, 0.0000]
[-37.3951, 12.5506, 0.1723, 1.0000]","[0.1537, -0.0000, -0.3296, 5.8036]
[-0.0000, 0.3636, -0.0000, -4.5639]
[0.3296, -0.0000, 0.1537, 12.2977]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[1.1622, 0.0000, -2.4923, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[2.4923, 0.0000, 1.1622, 0.0000]
[-37.3951, 12.5506, 0.1723, 1.0000]","[0.1537, -0.0000, -0.3296, 5.8036]
[-0.0000, 0.3636, -0.0000, -4.5639]
[0.3296, -0.0000, 0.1537, 12.2977]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,1,-10,-11
"[1.1622, 0.0000, -2.4923, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[2.4923, 0.0000, 1.1622, 0.0000]
[-37.3951, 12.5506, 0.1723, 1.0000]","[0.1537, -0.0000, -0.3296, 5.8036]
[-0.0000, 0.3636, -0.0000, -4.5639]
[0.3296, -0.0000, 0.1537, 12.2977]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,2,-10,-11
"[2.6563, 0.0000, 0.7118, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[-0.7118, 0.0000, 2.6563, 0.0000]
[27.9346, 13.2641, 13.0456, 1.0000]","[0.3512, -0.0000, 0.0941, -11.0397]
[-0.0000, 0.3636, -0.0000, -4.8233]
[-0.0941, -0.0000, 0.3512, -1.9531]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.6563, 0.0000, 0.7118, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[-0.7118, 0.0000, 2.6563, 0.0000]
[27.9346, 13.2641, 13.0456, 1.0000]","[0.3512, -0.0000, 0.0941, -11.0397]
[-0.0000, 0.3636, -0.0000, -4.8233]
[-0.0941, -0.0000, 0.3512, -1.9531]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,1,-10,-11
"[2.6563, 0.0000, 0.7118, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[-0.7118, 0.0000, 2.6563, 0.0000]
[27.9346, 13.2641, 13.0456, 1.0000]","[0.3512, -0.0000, 0.0941, -11.0397]
[-0.0000, 0.3636, -0.0000, -4.8233]
[-0.0941, -0.0000, 0.3512, -1.9531]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,2,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[11.1524, -1.1693, -0.1250, 1.0000]","[0.3636, -0.0000, 0.0000, -4.0554]
[-0.0000, 0.3636, -0.0000, 0.4252]
[0.0000, -0.0000, 0.3636, 0.0455]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,9,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[11.1524, -1.1693, -0.1250, 1.0000]","[0.3636, -0.0000, 0.0000, -4.0554]
[-0.0000, 0.3636, -0.0000, 0.4252]
[0.0000, -0.0000, 0.3636, 0.0455]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,5,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[11.1524, -1.1693, -0.1250, 1.0000]","[0.3636, -0.0000, 0.0000, -4.0554]
[-0.0000, 0.3636, -0.0000, 0.4252]
[0.0000, -0.0000, 0.3636, 0.0455]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,19,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[11.1524, -1.1693, -0.1250, 1.0000]","[0.3636, -0.0000, 0.0000, -4.0554]
[-0.0000, 0.3636, -0.0000, 0.4252]
[0.0000, -0.0000, 0.3636, 0.0455]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,9,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,10,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,7,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,5,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,19,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,11,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,4,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,6,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,13,-10,-11
"[2.7500, 0.0000, -0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3129, 12.0282, -0.0464, 1.0000]","[0.3636, -0.0000, -0.0000, -0.1138]
[-0.0000, 0.3636, -0.0000, -4.3739]
[0.0000, -0.0000, 0.3636, 0.0169]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,9,-10,-11
"[2.7500, 0.0000, -0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3129, 12.0282, -0.0464, 1.0000]","[0.3636, -0.0000, -0.0000, -0.1138]
[-0.0000, 0.3636, -0.0000, -4.3739]
[0.0000, -0.0000, 0.3636, 0.0169]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,10,-10,-11
"[2.7500, 0.0000, -0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3129, 12.0282, -0.0464, 1.0000]","[0.3636, -0.0000, -0.0000, -0.1138]
[-0.0000, 0.3636, -0.0000, -4.3739]
[0.0000, -0.0000, 0.3636, 0.0169]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[-0.0000, 0.0000, -1.2924, 0.0000]
[0.0000, 1.2924, 0.0000, 0.0000]
[1.2924, 0.0000, -0.0000, 0.0000]
[-43.8508, 0.6271, 0.2733, 1.0000]","[-0.0000, -0.0000, -0.7738, 0.2115]
[-0.0000, 0.7738, -0.0000, -0.4852]
[0.7738, -0.0000, -0.0000, 33.9298]
[-0.0000, 0.0000, 0.0000, 1.0000]",1,20,-10,-11
"[-0.0000, -0.0000, -2.7500, 0.0000]
[2.7500, -0.0000, -0.0000, 0.0000]
[-0.0000, -2.7500, 0.0000, 0.0000]
[-30.5712, 3.2202, -13.1458, 1.0000]","[-0.0000, 0.0000, -0.3636, -4.7803]
[0.3636, -0.0000, -0.0000, 11.1168]
[-0.0000, -0.3636, 0.0000, 1.1710]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,21,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,5,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,8,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[5.5256, 5.9658, -0.0997, 1.0000]","[0.3636, -0.0000, 0.0000, -2.0093]
[-0.0000, 0.3636, -0.0000, -2.1694]
[0.0000, -0.0000, 0.3636, 0.0362]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,6,-10,-11
"[2.7500, 0.0000, -0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-22.3965, 16.7754, 0.0596, 1.0000]","[0.3636, -0.0000, -0.0000, 8.1442]
[-0.0000, 0.3636, -0.0000, -6.1002]
[0.0000, -0.0000, 0.3636, -0.0217]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,5,-10,-11
"[2.7500, 0.0000, -0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-22.3965, 16.7754, 0.0596, 1.0000]","[0.3636, -0.0000, -0.0000, 8.1442]
[-0.0000, 0.3636, -0.0000, -6.1002]
[0.0000, -0.0000, 0.3636, -0.0217]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,22,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-16.1066, 16.7754, 8.4492, 1.0000]","[0.3636, -0.0000, 0.0000, 5.8569]
[-0.0000, 0.3636, -0.0000, -6.1002]
[0.0000, -0.0000, 0.3636, -3.0724]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,5,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-16.1066, 16.7754, 8.4492, 1.0000]","[0.3636, -0.0000, 0.0000, 5.8569]
[-0.0000, 0.3636, -0.0000, -6.1002]
[0.0000, -0.0000, 0.3636, -3.0724]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,22,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-16.1522, 16.7754, -8.4833, 1.0000]","[0.3636, -0.0000, 0.0000, 5.8735]
[-0.0000, 0.3636, -0.0000, -6.1002]
[0.0000, -0.0000, 0.3636, 3.0848]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,5,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-16.1522, 16.7754, -8.4833, 1.0000]","[0.3636, -0.0000, 0.0000, 5.8735]
[-0.0000, 0.3636, -0.0000, -6.1002]
[0.0000, -0.0000, 0.3636, 3.0848]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,22,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-22.1912, 16.7985, -8.2283, 1.0000]","[0.3636, -0.0000, 0.0000, 8.0695]
[-0.0000, 0.3636, -0.0000, -6.1085]
[0.0000, -0.0000, 0.3636, 2.9921]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,10,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-22.1912, 16.7985, -8.2283, 1.0000]","[0.3636, -0.0000, 0.0000, 8.0695]
[-0.0000, 0.3636, -0.0000, -6.1085]
[0.0000, -0.0000, 0.3636, 2.9921]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,23,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-22.1912, 16.7985, -8.2283, 1.0000]","[0.3636, -0.0000, 0.0000, 8.0695]
[-0.0000, 0.3636, -0.0000, -6.1085]
[0.0000, -0.0000, 0.3636, 2.9921]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,24,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[-0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-22.1759, 16.6832, 8.1153, 1.0000]","[0.3636, 0.0000, 0.0000, 8.0639]
[-0.0000, 0.3636, -0.0000, -6.0666]
[0.0000, -0.0000, 0.3636, -2.9510]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,10,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[-0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-22.1759, 16.6832, 8.1153, 1.0000]","[0.3636, 0.0000, 0.0000, 8.0639]
[-0.0000, 0.3636, -0.0000, -6.0666]
[0.0000, -0.0000, 0.3636, -2.9510]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,23,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[-0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-22.1759, 16.6832, 8.1153, 1.0000]","[0.3636, 0.0000, 0.0000, 8.0639]
[-0.0000, 0.3636, -0.0000, -6.0666]
[0.0000, -0.0000, 0.3636, -2.9510]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,24,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.4096, 26.2733, -0.1382, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1489]
[-0.0000, 0.3636, -0.0000, -9.5539]
[0.0000, -0.0000, 0.3636, 0.0503]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,9,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.4096, 26.2733, -0.1382, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1489]
[-0.0000, 0.3636, -0.0000, -9.5539]
[0.0000, -0.0000, 0.3636, 0.0503]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,5,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.4096, 26.2733, -0.1382, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1489]
[-0.0000, 0.3636, -0.0000, -9.5539]
[0.0000, -0.0000, 0.3636, 0.0503]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,11,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.4096, 26.2733, -0.1382, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1489]
[-0.0000, 0.3636, -0.0000, -9.5539]
[0.0000, -0.0000, 0.3636, 0.0503]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.4096, 26.2733, -0.1382, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1489]
[-0.0000, 0.3636, -0.0000, -9.5539]
[0.0000, -0.0000, 0.3636, 0.0503]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,25,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.7105, 27.2959, -0.0577, 1.0000]","[0.3636, -0.0000, 0.0000, -0.2584]
[-0.0000, 0.3636, -0.0000, -9.9258]
[0.0000, -0.0000, 0.3636, 0.0210]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,10,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.7105, 27.2959, -0.0577, 1.0000]","[0.3636, -0.0000, 0.0000, -0.2584]
[-0.0000, 0.3636, -0.0000, -9.9258]
[0.0000, -0.0000, 0.3636, 0.0210]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.7105, 27.2959, -0.0577, 1.0000]","[0.3636, -0.0000, 0.0000, -0.2584]
[-0.0000, 0.3636, -0.0000, -9.9258]
[0.0000, -0.0000, 0.3636, 0.0210]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,16,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[27.6785, 28.5545, 12.9802, 1.0000]","[0.3636, -0.0000, 0.0000, -10.0649]
[-0.0000, 0.3636, -0.0000, -10.3834]
[0.0000, -0.0000, 0.3636, -4.7201]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,0,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[27.6785, 28.5545, 12.9802, 1.0000]","[0.3636, -0.0000, 0.0000, -10.0649]
[-0.0000, 0.3636, -0.0000, -10.3834]
[0.0000, -0.0000, 0.3636, -4.7201]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,1,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[27.6785, 28.5545, 12.9802, 1.0000]","[0.3636, -0.0000, 0.0000, -10.0649]
[-0.0000, 0.3636, -0.0000, -10.3834]
[0.0000, -0.0000, 0.3636, -4.7201]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,2,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3824, 21.6015, 0.3152, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1391]
[-0.0000, 0.3636, -0.0000, -7.8551]
[0.0000, -0.0000, 0.3636, -0.1146]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,19,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3824, 21.6015, 0.3152, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1391]
[-0.0000, 0.3636, -0.0000, -7.8551]
[0.0000, -0.0000, 0.3636, -0.1146]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,16,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3824, 21.6015, 0.3152, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1391]
[-0.0000, 0.3636, -0.0000, -7.8551]
[0.0000, -0.0000, 0.3636, -0.1146]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,6,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.4213, 23.2044, -0.0799, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1532]
[-0.0000, 0.3636, -0.0000, -8.4380]
[0.0000, -0.0000, 0.3636, 0.0291]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,10,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-10.6140, 16.7985, 8.5423, 1.0000]","[0.3636, -0.0000, 0.0000, 3.8597]
[-0.0000, 0.3636, -0.0000, -6.1085]
[0.0000, -0.0000, 0.3636, -3.1063]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,10,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-10.6140, 16.7985, 8.5423, 1.0000]","[0.3636, -0.0000, 0.0000, 3.8597]
[-0.0000, 0.3636, -0.0000, -6.1085]
[0.0000, -0.0000, 0.3636, -3.1063]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,23,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[-10.6140, 16.7985, 8.5423, 1.0000]","[0.3636, -0.0000, 0.0000, 3.8597]
[-0.0000, 0.3636, -0.0000, -6.1085]
[0.0000, -0.0000, 0.3636, -3.1063]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,24,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3932, 16.7963, 8.5339, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1430]
[-0.0000, 0.3636, -0.0000, -6.1078]
[0.0000, -0.0000, 0.3636, -3.1033]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,14,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3932, 16.7963, 8.5339, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1430]
[-0.0000, 0.3636, -0.0000, -6.1078]
[0.0000, -0.0000, 0.3636, -3.1033]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,10,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3932, 16.7963, 8.5339, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1430]
[-0.0000, 0.3636, -0.0000, -6.1078]
[0.0000, -0.0000, 0.3636, -3.1033]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,23,-10,-11
"[2.7500, 0.0000, 0.0000, 0.0000]
[0.0000, 2.7500, 0.0000, 0.0000]
[0.0000, 0.0000, 2.7500, 0.0000]
[0.3932, 16.7963, 8.5339, 1.0000]","[0.3636, -0.0000, 0.0000, -0.1430]
[-0.0000, 0.3636, -0.0000, -6.1078]
[0.0000, -0.0000, 0.3636, -3.1033]
[-0.0000, 0.0000, -0.0000, 1.0000]",1,24,-10,-11
